actual,predicted,recommendation
1.27,1.2763800000000007,Moderate usage - monitor
1.26,1.2600200000000015,Moderate usage - monitor
1.264,1.2624600000000006,Moderate usage - monitor
1.258,1.2581799999999992,Moderate usage - monitor
1.248,1.2492600000000003,Moderate usage - monitor
1.238,1.2394399999999997,Moderate usage - monitor
1.234,1.2338200000000001,Moderate usage - monitor
1.224,1.2251399999999995,Moderate usage - monitor
1.216,1.2161799999999985,Moderate usage - monitor
1.216,1.2151799999999988,Moderate usage - monitor
1.21,1.2101999999999993,Moderate usage - monitor
1.218,1.2167999999999983,Moderate usage - monitor
1.214,1.2135199999999995,Moderate usage - monitor
1.208,1.2085599999999983,Moderate usage - monitor
1.26,1.2588599999999999,Moderate usage - monitor
1.394,1.39148,Moderate usage - monitor
1.394,1.3939000000000001,Moderate usage - monitor
1.386,1.3857599999999985,Moderate usage - monitor
1.384,1.3841199999999991,Moderate usage - monitor
1.386,1.3859999999999983,Moderate usage - monitor
1.382,1.3820000000000021,Moderate usage - monitor
1.39,1.3901599999999994,Moderate usage - monitor
1.384,1.3841199999999991,Moderate usage - monitor
1.332,1.3322999999999996,Moderate usage - monitor
1.328,1.3288400000000002,Moderate usage - monitor
1.328,1.328000000000002,Moderate usage - monitor
1.324,1.3239999999999992,Moderate usage - monitor
1.32,1.319999999999997,Moderate usage - monitor
1.324,1.3241399999999992,Moderate usage - monitor
1.24,1.2398200000000004,Moderate usage - monitor
1.238,1.2359199999999997,Moderate usage - monitor
1.236,1.2357200000000008,Moderate usage - monitor
1.226,1.2263999999999988,Moderate usage - monitor
1.228,1.2277199999999988,Moderate usage - monitor
1.24,1.2409600000000005,Moderate usage - monitor
1.244,1.2428800000000004,Moderate usage - monitor
0.672,0.6620800000000009,Low usage - normal
0.216,0.27414000000000005,Low usage - normal
0.216,0.21388000000000004,Low usage - normal
0.216,0.21600000000000438,Low usage - normal
0.216,0.21600000000000438,Low usage - normal
0.216,0.21600000000000438,Low usage - normal
0.218,0.2180000000000012,Low usage - normal
0.218,0.2180000000000012,Low usage - normal
0.22,0.21999999999999975,Low usage - normal
0.222,0.22200000000000028,Low usage - normal
0.224,0.22400000000000017,Low usage - normal
0.222,0.22200000000000042,Low usage - normal
0.22,0.21999999999999947,Low usage - normal
0.24,0.24007999999999996,Low usage - normal
0.324,0.32504,Low usage - normal
0.322,0.3227999999999999,Low usage - normal
0.402,0.4018800000000002,Low usage - normal
0.39,0.3934999999999996,Low usage - normal
0.386,0.3876800000000003,Low usage - normal
0.386,0.386,Low usage - normal
0.386,0.386,Low usage - normal
0.386,0.386,Low usage - normal
0.384,0.3840000000000003,Low usage - normal
0.386,0.386,Low usage - normal
0.336,0.33506,Low usage - normal
0.312,0.31329999999999997,Low usage - normal
0.308,0.30989999999999945,Low usage - normal
0.274,0.27469999999999983,Low usage - normal
0.214,0.21373999999999999,Low usage - normal
0.214,0.21357999999999985,Low usage - normal
0.212,0.21200000000000072,Low usage - normal
0.214,0.21399999999999966,Low usage - normal
0.214,0.21399999999999902,Low usage - normal
0.214,0.21399999999999925,Low usage - normal
0.214,0.21399999999999902,Low usage - normal
0.214,0.21399999999999902,Low usage - normal
0.214,0.21399999999999902,Low usage - normal
0.214,0.21399999999999902,Low usage - normal
0.214,0.21399999999999902,Low usage - normal
0.214,0.21399999999999902,Low usage - normal
0.216,0.21599999999999994,Low usage - normal
0.214,0.21399999999999966,Low usage - normal
0.214,0.21399999999999889,Low usage - normal
0.214,0.21399999999999902,Low usage - normal
0.214,0.21399999999999902,Low usage - normal
0.214,0.21399999999999902,Low usage - normal
0.214,0.21399999999999902,Low usage - normal
0.216,0.21599999999999994,Low usage - normal
0.32,0.32022000000000017,Low usage - normal
0.324,0.3248800000000002,Low usage - normal
0.322,0.3219999999999994,Low usage - normal
0.318,0.31800000000000067,Low usage - normal
0.316,0.31599999999999967,Low usage - normal
0.366,0.3669199999999999,Low usage - normal
0.398,0.39541999999999944,Low usage - normal
0.394,0.3958400000000002,Low usage - normal
0.386,0.38589999999999997,Low usage - normal
0.384,0.38382000000000027,Low usage - normal
0.38,0.3800000000000001,Low usage - normal
0.38,0.3800000000000001,Low usage - normal
0.376,0.3760000000000001,Low usage - normal
0.34,0.3394,Low usage - normal
0.212,0.21288,Low usage - normal
0.212,0.20792000000000005,Low usage - normal
0.212,0.21200000000000024,Low usage - normal
0.214,0.2139999999999995,Low usage - normal
0.214,0.21399999999999902,Low usage - normal
0.214,0.21399999999999925,Low usage - normal
0.218,0.21802,Low usage - normal
0.22,0.2200999999999999,Low usage - normal
0.22,0.21999999999999983,Low usage - normal
0.22,0.22000000000000575,Low usage - normal
0.222,0.22200000000000025,Low usage - normal
0.218,0.218,Low usage - normal
0.216,0.21600000000000005,Low usage - normal
0.214,0.2139999999999996,Low usage - normal
0.214,0.21399999999999889,Low usage - normal
0.216,0.21599999999999994,Low usage - normal
0.214,0.21399999999999966,Low usage - normal
0.212,0.21200000000000016,Low usage - normal
0.212,0.21200000000000027,Low usage - normal
0.212,0.21200000000000035,Low usage - normal
0.252,0.2524199999999999,Low usage - normal
0.33,0.3283,Low usage - normal
0.33,0.3298399999999995,Low usage - normal
0.328,0.32800000000000223,Low usage - normal
0.322,0.3219999999999994,Low usage - normal
0.32,0.32000000000000023,Low usage - normal
0.32,0.32000000000000023,Low usage - normal
0.32,0.3200000000000001,Low usage - normal
0.32,0.32000000000000023,Low usage - normal
0.352,0.35175999999999996,Low usage - normal
0.388,0.38976000000000005,Low usage - normal
0.39,0.3889600000000002,Low usage - normal
0.388,0.38800000000000034,Low usage - normal
0.388,0.3880000000000007,Low usage - normal
0.326,0.3260400000000003,Low usage - normal
0.292,0.2907400000000001,Low usage - normal
0.296,0.2938800000000002,Low usage - normal
0.342,0.3426799999999998,Low usage - normal
0.304,0.30355999999999983,Low usage - normal
0.304,0.3039599999999997,Low usage - normal
0.302,0.3020000000000003,Low usage - normal
0.302,0.3020000000000003,Low usage - normal
0.304,0.3039999999999993,Low usage - normal
0.306,0.30600000000000027,Low usage - normal
0.308,0.3079999999999999,Low usage - normal
0.306,0.3060000000000002,Low usage - normal
0.298,0.2975999999999994,Low usage - normal
0.298,0.29785999999999924,Low usage - normal
0.298,0.29800000000000165,Low usage - normal
0.3,0.3000000000000005,Low usage - normal
0.3,0.30000000000000043,Low usage - normal
0.304,0.3039999999999994,Low usage - normal
0.306,0.3059800000000002,Low usage - normal
0.308,0.3079999999999999,Low usage - normal
0.306,0.3060000000000002,Low usage - normal
0.374,0.37371999999999994,Low usage - normal
0.402,0.4011600000000002,Low usage - normal
0.396,0.3971200000000003,Low usage - normal
0.394,0.3939999999999991,Low usage - normal
0.398,0.39842000000000044,Low usage - normal
0.394,0.39407999999999915,Low usage - normal
0.39,0.3900000000000004,Low usage - normal
0.386,0.38598000000000005,Low usage - normal
0.384,0.3840000000000003,Low usage - normal
0.386,0.386,Low usage - normal
0.382,0.3820000000000002,Low usage - normal
0.386,0.38604000000000005,Low usage - normal
0.416,0.41786000000000023,Low usage - normal
0.464,0.4644600000000003,Low usage - normal
0.384,0.39062000000000024,Low usage - normal
0.374,0.3762000000000001,Low usage - normal
0.366,0.36717999999999973,Low usage - normal
0.364,0.3638799999999997,Low usage - normal
0.362,0.3619999999999994,Low usage - normal
0.362,0.3619999999999994,Low usage - normal
0.362,0.3619999999999994,Low usage - normal
0.294,0.29475999999999997,Low usage - normal
0.29,0.29126000000000035,Low usage - normal
0.29,0.28999999999999937,Low usage - normal
0.29,0.28999999999999987,Low usage - normal
0.29,0.28999999999999987,Low usage - normal
0.296,0.2960399999999996,Low usage - normal
0.298,0.2978399999999993,Low usage - normal
0.296,0.29599999999999943,Low usage - normal
0.292,0.29200000000000065,Low usage - normal
0.292,0.29200000000000065,Low usage - normal
0.292,0.2920000000000015,Low usage - normal
0.286,0.28584000000000037,Low usage - normal
0.286,0.28598000000000046,Low usage - normal
0.31,0.3094399999999997,Low usage - normal
0.394,0.39324000000000014,Low usage - normal
0.39,0.38978000000000046,Low usage - normal
0.386,0.38598000000000005,Low usage - normal
0.388,0.38800000000000034,Low usage - normal
0.388,0.38800000000000034,Low usage - normal
0.388,0.38800000000000057,Low usage - normal
0.726,0.7210399999999999,Low usage - normal
1.652,1.6352199999999995,Moderate usage - monitor
2.174,2.1512800000000003,High usage - reduce load
1.85,1.8460800000000004,Moderate usage - monitor
1.76,1.7511599999999996,Moderate usage - monitor
1.696,1.6958399999999996,Moderate usage - monitor
1.85,1.8450199999999994,Moderate usage - monitor
1.988,1.9738599999999993,Moderate usage - monitor
1.92,1.9125999999999999,Moderate usage - monitor
1.692,1.7032999999999996,Moderate usage - monitor
1.996,1.9931199999999998,Moderate usage - monitor
1.956,1.9588000000000003,Moderate usage - monitor
1.942,1.9379599999999986,Moderate usage - monitor
1.94,1.9399799999999985,Moderate usage - monitor
1.92,1.920899999999999,Moderate usage - monitor
1.988,1.97964,Moderate usage - monitor
1.802,1.8078800000000015,Moderate usage - monitor
1.492,1.4757999999999993,Moderate usage - monitor
1.22,1.2181199999999996,Moderate usage - monitor
1.246,1.2329799999999989,Moderate usage - monitor
1.228,1.2293799999999995,Moderate usage - monitor
1.212,1.2119399999999994,Moderate usage - monitor
1.202,1.2046199999999994,Moderate usage - monitor
1.228,1.227439999999999,Moderate usage - monitor
1.312,1.312900000000001,Moderate usage - monitor
1.3,1.299640000000001,Moderate usage - monitor
1.304,1.3031400000000017,Moderate usage - monitor
1.296,1.2954800000000017,Moderate usage - monitor
1.298,1.2981000000000014,Moderate usage - monitor
1.296,1.2960000000000027,Moderate usage - monitor
1.298,1.2980000000000016,Moderate usage - monitor
1.3,1.2999999999999983,Moderate usage - monitor
1.31,1.3103800000000012,Moderate usage - monitor
1.318,1.3172599999999992,Moderate usage - monitor
1.482,1.4835199999999995,Moderate usage - monitor
1.506,1.5005000000000002,Moderate usage - monitor
1.504,1.5042799999999996,Moderate usage - monitor
1.512,1.5121800000000005,Moderate usage - monitor
1.518,1.517020000000001,Moderate usage - monitor
1.452,1.4507599999999992,Moderate usage - monitor
1.436,1.4394000000000005,Moderate usage - monitor
1.524,1.5195400000000003,Moderate usage - monitor
1.406,1.40468,Moderate usage - monitor
1.328,1.3316799999999993,Moderate usage - monitor
1.32,1.3196799999999984,Moderate usage - monitor
1.0,0.9948799999999991,Low usage - normal
0.864,0.8643599999999998,Low usage - normal
0.816,0.8207399999999998,Low usage - normal
0.88,0.87236,Low usage - normal
0.902,0.9048400000000004,Low usage - normal
0.91,0.9099400000000007,Low usage - normal
0.912,0.911960000000001,Low usage - normal
0.904,0.9057000000000008,Low usage - normal
0.9,0.9003800000000003,Low usage - normal
0.92,0.9227400000000003,Low usage - normal
0.92,0.9210200000000003,Low usage - normal
0.9,0.9025200000000005,Low usage - normal
0.888,0.8893200000000009,Low usage - normal
0.944,0.9423,Low usage - normal
0.948,0.9449399999999997,Low usage - normal
0.936,0.9376799999999997,Low usage - normal
0.978,0.9704199999999992,Low usage - normal
0.974,0.9775,Low usage - normal
0.938,0.9381000000000002,Low usage - normal
0.93,0.9320400000000003,Low usage - normal
0.942,0.93868,Low usage - normal
0.936,0.9371000000000004,Low usage - normal
0.932,0.93324,Low usage - normal
0.924,0.9249600000000011,Low usage - normal
0.9,0.9003600000000005,Low usage - normal
0.884,0.8868800000000003,Low usage - normal
1.482,1.4729,Moderate usage - monitor
1.864,1.8541799999999993,Moderate usage - monitor
1.898,1.906739999999998,Moderate usage - monitor
1.936,1.9338399999999987,Moderate usage - monitor
1.936,1.9371999999999978,Moderate usage - monitor
1.954,1.9515199999999993,Moderate usage - monitor
1.978,1.9755599999999989,Moderate usage - monitor
1.912,1.9100600000000012,Moderate usage - monitor
1.748,1.753919999999999,Moderate usage - monitor
1.742,1.7364799999999996,Moderate usage - monitor
1.724,1.72572,Moderate usage - monitor
1.728,1.7272999999999996,Moderate usage - monitor
1.72,1.7206199999999998,Moderate usage - monitor
1.73,1.73022,Moderate usage - monitor
1.758,1.7573000000000008,Moderate usage - monitor
1.794,1.7938600000000011,Moderate usage - monitor
1.824,1.8190400000000004,Moderate usage - monitor
1.826,1.8255199999999991,Moderate usage - monitor
1.828,1.8264599999999982,Moderate usage - monitor
1.822,1.8232000000000006,Moderate usage - monitor
1.906,1.9059999999999986,Moderate usage - monitor
1.902,1.899900000000001,Moderate usage - monitor
1.892,1.8937999999999995,Moderate usage - monitor
1.824,1.8259199999999993,Moderate usage - monitor
1.806,1.8085000000000013,Moderate usage - monitor
1.782,1.7828799999999998,Moderate usage - monitor
1.786,1.789440000000001,Moderate usage - monitor
1.792,1.7919000000000012,Moderate usage - monitor
1.796,1.7962400000000007,Moderate usage - monitor
1.808,1.8064000000000007,Moderate usage - monitor
1.826,1.8226400000000011,Moderate usage - monitor
1.826,1.8289600000000008,Moderate usage - monitor
1.622,1.6273799999999996,Moderate usage - monitor
1.524,1.526060000000001,Moderate usage - monitor
1.478,1.4831999999999996,Moderate usage - monitor
1.43,1.42972,Moderate usage - monitor
1.432,1.4326999999999999,Moderate usage - monitor
1.434,1.4339999999999984,Moderate usage - monitor
1.426,1.4260399999999998,Moderate usage - monitor
1.426,1.4263400000000004,Moderate usage - monitor
1.418,1.4176600000000028,Moderate usage - monitor
1.41,1.4100599999999988,Moderate usage - monitor
1.372,1.3743399999999997,Moderate usage - monitor
1.352,1.35256,Moderate usage - monitor
1.352,1.3531600000000004,Moderate usage - monitor
1.578,1.57762,Moderate usage - monitor
1.65,1.6411600000000004,Moderate usage - monitor
1.352,1.344979999999999,Moderate usage - monitor
1.366,1.3524599999999998,Moderate usage - monitor
1.378,1.3769200000000004,Moderate usage - monitor
1.376,1.3759599999999998,Moderate usage - monitor
0.66,0.6643200000000001,Low usage - normal
0.326,0.32460000000000006,Low usage - normal
0.378,0.3695999999999999,Low usage - normal
0.466,0.4688200000000004,Low usage - normal
0.462,0.4644400000000002,Low usage - normal
0.46,0.4599200000000006,Low usage - normal
0.454,0.45400000000000046,Low usage - normal
0.452,0.45198000000000027,Low usage - normal
0.442,0.4422600000000003,Low usage - normal
0.44,0.4402799999999999,Low usage - normal
0.372,0.3709399999999999,Low usage - normal
0.372,0.37066000000000004,Low usage - normal
0.37,0.37,Low usage - normal
0.35,0.34955999999999976,Low usage - normal
0.342,0.34276,Low usage - normal
0.34,0.33984000000000003,Low usage - normal
0.342,0.3419999999999994,Low usage - normal
0.26,0.25929999999999986,Low usage - normal
0.248,0.24838000000000018,Low usage - normal
0.246,0.24671999999999994,Low usage - normal
0.246,0.2459999999999993,Low usage - normal
0.244,0.2439999999999998,Low usage - normal
0.246,0.24599999999999958,Low usage - normal
0.246,0.2459999999999997,Low usage - normal
0.248,0.24800000000000014,Low usage - normal
0.248,0.24800000000000014,Low usage - normal
0.246,0.24599999999999922,Low usage - normal
0.246,0.2459999999999993,Low usage - normal
0.244,0.2439999999999998,Low usage - normal
